region;statistikkvariabel;tid;Folkemengd og kvartalsvise endringar, etter region, statistikkvariabel og tid
0912 Vegårshei;Utvandring;2016K1;9
0912 Vegårshei;Innflytting, innalandsk;2016K1;22
0912 Vegårshei;Utflytting, innalandsk;2016K1;21
0912 Vegårshei;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-2
0912 Vegårshei;Folkevekst;2016K1;-2
0912 Vegårshei;Folketalet ved utgangen av kvartalet;2016K1;2034
0914 Tvedestrand;Folketalet ved inngangen av kvartalet;2016K1;6014
0914 Tvedestrand;Fødde;2016K1;16
0914 Tvedestrand;Døde;2016K1;23
0914 Tvedestrand;Fødselsoverskot;2016K1;-7
0914 Tvedestrand;Innvandring;2016K1;19
0914 Tvedestrand;Utvandring;2016K1;6
0914 Tvedestrand;Innflytting, innalandsk;2016K1;48
0914 Tvedestrand;Utflytting, innalandsk;2016K1;49
0914 Tvedestrand;Nettoinnflytting, inkl. inn- og utvandring;2016K1;12
0914 Tvedestrand;Folkevekst;2016K1;5
0914 Tvedestrand;Folketalet ved utgangen av kvartalet;2016K1;6019
0919 Froland;Folketalet ved inngangen av kvartalet;2016K1;5618
0919 Froland;Fødde;2016K1;16
0919 Froland;Døde;2016K1;8
0919 Froland;Fødselsoverskot;2016K1;8
0919 Froland;Innvandring;2016K1;6
0919 Froland;Utvandring;2016K1;1
0919 Froland;Innflytting, innalandsk;2016K1;77
0919 Froland;Utflytting, innalandsk;2016K1;75
0919 Froland;Nettoinnflytting, inkl. inn- og utvandring;2016K1;7
0919 Froland;Folkevekst;2016K1;15
0919 Froland;Folketalet ved utgangen av kvartalet;2016K1;5633
0926 Lillesand;Folketalet ved inngangen av kvartalet;2016K1;10577
0926 Lillesand;Fødde;2016K1;23
0926 Lillesand;Døde;2016K1;14
0926 Lillesand;Fødselsoverskot;2016K1;9
0926 Lillesand;Innvandring;2016K1;25
0926 Lillesand;Utvandring;2016K1;9
0926 Lillesand;Innflytting, innalandsk;2016K1;87
0926 Lillesand;Utflytting, innalandsk;2016K1;116
0926 Lillesand;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-13
0926 Lillesand;Folkevekst;2016K1;-4
0926 Lillesand;Folketalet ved utgangen av kvartalet;2016K1;10573
0928 Birkenes;Folketalet ved inngangen av kvartalet;2016K1;5147
0928 Birkenes;Fødde;2016K1;15
0928 Birkenes;Døde;2016K1;14
0928 Birkenes;Fødselsoverskot;2016K1;1
0928 Birkenes;Innvandring;2016K1;11
0928 Birkenes;Utvandring;2016K1;4
0928 Birkenes;Innflytting, innalandsk;2016K1;52
0928 Birkenes;Utflytting, innalandsk;2016K1;73
0928 Birkenes;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-14
0928 Birkenes;Folkevekst;2016K1;-13
0928 Birkenes;Folketalet ved utgangen av kvartalet;2016K1;5134
0929 Åmli;Folketalet ved inngangen av kvartalet;2016K1;1847
0929 Åmli;Fødde;2016K1;10
0929 Åmli;Døde;2016K1;10
0929 Åmli;Fødselsoverskot;2016K1;0
0929 Åmli;Innvandring;2016K1;5
0929 Åmli;Utvandring;2016K1;1
0929 Åmli;Innflytting, innalandsk;2016K1;18
0929 Åmli;Utflytting, innalandsk;2016K1;19
0929 Åmli;Nettoinnflytting, inkl. inn- og utvandring;2016K1;3
0929 Åmli;Folkevekst;2016K1;3
0929 Åmli;Folketalet ved utgangen av kvartalet;2016K1;1850
0935 Iveland;Folketalet ved inngangen av kvartalet;2016K1;1317
0935 Iveland;Fødde;2016K1;4
0935 Iveland;Døde;2016K1;6
0935 Iveland;Fødselsoverskot;2016K1;-2
0935 Iveland;Innvandring;2016K1;9
0935 Iveland;Utvandring;2016K1;1
0935 Iveland;Innflytting, innalandsk;2016K1;17
0935 Iveland;Utflytting, innalandsk;2016K1;12
0935 Iveland;Nettoinnflytting, inkl. inn- og utvandring;2016K1;13
0935 Iveland;Folkevekst;2016K1;11
0935 Iveland;Folketalet ved utgangen av kvartalet;2016K1;1328
0937 Evje og Hornnes;Folketalet ved inngangen av kvartalet;2016K1;3582
0937 Evje og Hornnes;Fødde;2016K1;8
0937 Evje og Hornnes;Døde;2016K1;10
0937 Evje og Hornnes;Fødselsoverskot;2016K1;-2
0937 Evje og Hornnes;Innvandring;2016K1;7
0937 Evje og Hornnes;Utvandring;2016K1;0
0937 Evje og Hornnes;Innflytting, innalandsk;2016K1;34
0937 Evje og Hornnes;Utflytting, innalandsk;2016K1;29
0937 Evje og Hornnes;Nettoinnflytting, inkl. inn- og utvandring;2016K1;12
0937 Evje og Hornnes;Folkevekst;2016K1;10
0937 Evje og Hornnes;Folketalet ved utgangen av kvartalet;2016K1;3592
0938 Bygland;Folketalet ved inngangen av kvartalet;2016K1;1204
0938 Bygland;Fødde;2016K1;3
0938 Bygland;Døde;2016K1;2
0938 Bygland;Fødselsoverskot;2016K1;1
0938 Bygland;Innvandring;2016K1;5
0938 Bygland;Utvandring;2016K1;1
0938 Bygland;Innflytting, innalandsk;2016K1;9
0938 Bygland;Utflytting, innalandsk;2016K1;23
0938 Bygland;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-10
0938 Bygland;Folkevekst;2016K1;-9
0938 Bygland;Folketalet ved utgangen av kvartalet;2016K1;1195
0940 Valle;Folketalet ved inngangen av kvartalet;2016K1;1242
0940 Valle;Fødde;2016K1;1
0940 Valle;Døde;2016K1;4
0940 Valle;Fødselsoverskot;2016K1;-3
0940 Valle;Innvandring;2016K1;5
0940 Valle;Utvandring;2016K1;0
0940 Valle;Innflytting, innalandsk;2016K1;14
0940 Valle;Utflytting, innalandsk;2016K1;11
0940 Valle;Nettoinnflytting, inkl. inn- og utvandring;2016K1;8
0940 Valle;Folkevekst;2016K1;5
0940 Valle;Folketalet ved utgangen av kvartalet;2016K1;1247
0941 Bykle;Folketalet ved inngangen av kvartalet;2016K1;945
0941 Bykle;Fødde;2016K1;2
0941 Bykle;Døde;2016K1;0
0941 Bykle;Fødselsoverskot;2016K1;2
0941 Bykle;Innvandring;2016K1;6
0941 Bykle;Utvandring;2016K1;2
0941 Bykle;Innflytting, innalandsk;2016K1;3
0941 Bykle;Utflytting, innalandsk;2016K1;15
0941 Bykle;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-8
0941 Bykle;Folkevekst;2016K1;-6
0941 Bykle;Folketalet ved utgangen av kvartalet;2016K1;939
1001 Kristiansand;Folketalet ved inngangen av kvartalet;2016K1;88447
1001 Kristiansand;Fødde;2016K1;306
1001 Kristiansand;Døde;2016K1;151
1001 Kristiansand;Fødselsoverskot;2016K1;155
1001 Kristiansand;Innvandring;2016K1;180
1001 Kristiansand;Utvandring;2016K1;190
1001 Kristiansand;Innflytting, innalandsk;2016K1;734
1001 Kristiansand;Utflytting, innalandsk;2016K1;728
1001 Kristiansand;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-4
1001 Kristiansand;Folkevekst;2016K1;151
1001 Kristiansand;Folketalet ved utgangen av kvartalet;2016K1;88598
1002 Mandal;Folketalet ved inngangen av kvartalet;2016K1;15529
1002 Mandal;Fødde;2016K1;33
1002 Mandal;Døde;2016K1;43
1002 Mandal;Fødselsoverskot;2016K1;-10
1002 Mandal;Innvandring;2016K1;37
1002 Mandal;Utvandring;2016K1;14
1002 Mandal;Innflytting, innalandsk;2016K1;90
1002 Mandal;Utflytting, innalandsk;2016K1;153
1002 Mandal;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-40
1002 Mandal;Folkevekst;2016K1;-50
1002 Mandal;Folketalet ved utgangen av kvartalet;2016K1;15479
1003 Farsund;Folketalet ved inngangen av kvartalet;2016K1;9705
1003 Farsund;Fødde;2016K1;20
1003 Farsund;Døde;2016K1;21
1003 Farsund;Fødselsoverskot;2016K1;-1
1003 Farsund;Innvandring;2016K1;39
1003 Farsund;Utvandring;2016K1;3
1003 Farsund;Innflytting, innalandsk;2016K1;51
1003 Farsund;Utflytting, innalandsk;2016K1;105
1003 Farsund;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-18
1003 Farsund;Folkevekst;2016K1;-19
1003 Farsund;Folketalet ved utgangen av kvartalet;2016K1;9686
1004 Flekkefjord;Folketalet ved inngangen av kvartalet;2016K1;9096
1004 Flekkefjord;Fødde;2016K1;18
1004 Flekkefjord;Døde;2016K1;23
1004 Flekkefjord;Fødselsoverskot;2016K1;-5
1004 Flekkefjord;Innvandring;2016K1;24
1004 Flekkefjord;Utvandring;2016K1;7
1004 Flekkefjord;Innflytting, innalandsk;2016K1;52
1004 Flekkefjord;Utflytting, innalandsk;2016K1;73
1004 Flekkefjord;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-4
1004 Flekkefjord;Folkevekst;2016K1;-9
1004 Flekkefjord;Folketalet ved utgangen av kvartalet;2016K1;9087
1014 Vennesla;Folketalet ved inngangen av kvartalet;2016K1;14308
1014 Vennesla;Fødde;2016K1;44
1014 Vennesla;Døde;2016K1;33
1014 Vennesla;Fødselsoverskot;2016K1;11
1014 Vennesla;Innvandring;2016K1;26
1014 Vennesla;Utvandring;2016K1;4
1014 Vennesla;Innflytting, innalandsk;2016K1;140
1014 Vennesla;Utflytting, innalandsk;2016K1;146
1014 Vennesla;Nettoinnflytting, inkl. inn- og utvandring;2016K1;16
1014 Vennesla;Folkevekst;2016K1;27
1014 Vennesla;Folketalet ved utgangen av kvartalet;2016K1;14335
1017 Songdalen;Folketalet ved inngangen av kvartalet;2016K1;6419
1017 Songdalen;Fødde;2016K1;25
1017 Songdalen;Døde;2016K1;13
1017 Songdalen;Fødselsoverskot;2016K1;12
1017 Songdalen;Innvandring;2016K1;19
1017 Songdalen;Utvandring;2016K1;6
1017 Songdalen;Innflytting, innalandsk;2016K1;96
1017 Songdalen;Utflytting, innalandsk;2016K1;92
1017 Songdalen;Nettoinnflytting, inkl. inn- og utvandring;2016K1;17
1017 Songdalen;Folkevekst;2016K1;29
1017 Songdalen;Folketalet ved utgangen av kvartalet;2016K1;6448
1018 Søgne;Folketalet ved inngangen av kvartalet;2016K1;11260
1018 Søgne;Fødde;2016K1;37
1018 Søgne;Døde;2016K1;10
1018 Søgne;Fødselsoverskot;2016K1;27
1018 Søgne;Innvandring;2016K1;16
1018 Søgne;Utvandring;2016K1;27
1018 Søgne;Innflytting, innalandsk;2016K1;112
1018 Søgne;Utflytting, innalandsk;2016K1;125
1018 Søgne;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-24
1018 Søgne;Folkevekst;2016K1;3
1018 Søgne;Folketalet ved utgangen av kvartalet;2016K1;11263
1021 Marnardal;Folketalet ved inngangen av kvartalet;2016K1;2290
1021 Marnardal;Fødde;2016K1;7
1021 Marnardal;Døde;2016K1;5
1021 Marnardal;Fødselsoverskot;2016K1;2
1021 Marnardal;Innvandring;2016K1;0
1021 Marnardal;Utvandring;2016K1;1
1021 Marnardal;Innflytting, innalandsk;2016K1;21
1021 Marnardal;Utflytting, innalandsk;2016K1;18
1021 Marnardal;Nettoinnflytting, inkl. inn- og utvandring;2016K1;2
1021 Marnardal;Folkevekst;2016K1;4
1021 Marnardal;Folketalet ved utgangen av kvartalet;2016K1;2294
1026 Åseral;Folketalet ved inngangen av kvartalet;2016K1;942
1026 Åseral;Fødde;2016K1;3
1026 Åseral;Døde;2016K1;2
1026 Åseral;Fødselsoverskot;2016K1;1
1026 Åseral;Innvandring;2016K1;12
1026 Åseral;Utvandring;2016K1;1
1026 Åseral;Innflytting, innalandsk;2016K1;7
1026 Åseral;Utflytting, innalandsk;2016K1;2
1026 Åseral;Nettoinnflytting, inkl. inn- og utvandring;2016K1;16
1026 Åseral;Folkevekst;2016K1;17
1026 Åseral;Folketalet ved utgangen av kvartalet;2016K1;959
1027 Audnedal;Folketalet ved inngangen av kvartalet;2016K1;1750
1027 Audnedal;Fødde;2016K1;6
1027 Audnedal;Døde;2016K1;2
1027 Audnedal;Fødselsoverskot;2016K1;4
1027 Audnedal;Innvandring;2016K1;1
1027 Audnedal;Utvandring;2016K1;0
1027 Audnedal;Innflytting, innalandsk;2016K1;21
1027 Audnedal;Utflytting, innalandsk;2016K1;6
1027 Audnedal;Nettoinnflytting, inkl. inn- og utvandring;2016K1;16
1027 Audnedal;Folkevekst;2016K1;20
1027 Audnedal;Folketalet ved utgangen av kvartalet;2016K1;1770
1029 Lindesnes;Folketalet ved inngangen av kvartalet;2016K1;4943
1029 Lindesnes;Fødde;2016K1;19
1029 Lindesnes;Døde;2016K1;12
1029 Lindesnes;Fødselsoverskot;2016K1;7
1029 Lindesnes;Innvandring;2016K1;8
1029 Lindesnes;Utvandring;2016K1;1
1029 Lindesnes;Innflytting, innalandsk;2016K1;44
1029 Lindesnes;Utflytting, innalandsk;2016K1;50
1029 Lindesnes;Nettoinnflytting, inkl. inn- og utvandring;2016K1;1
1029 Lindesnes;Folkevekst;2016K1;8
1029 Lindesnes;Folketalet ved utgangen av kvartalet;2016K1;4951
1032 Lyngdal;Folketalet ved inngangen av kvartalet;2016K1;8497
1032 Lyngdal;Fødde;2016K1;28
1032 Lyngdal;Døde;2016K1;10
1032 Lyngdal;Fødselsoverskot;2016K1;18
1032 Lyngdal;Innvandring;2016K1;40
1032 Lyngdal;Utvandring;2016K1;14
1032 Lyngdal;Innflytting, innalandsk;2016K1;65
1032 Lyngdal;Utflytting, innalandsk;2016K1;93
1032 Lyngdal;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-2
1032 Lyngdal;Folkevekst;2016K1;16
1032 Lyngdal;Folketalet ved utgangen av kvartalet;2016K1;8513
1034 Hægebostad;Folketalet ved inngangen av kvartalet;2016K1;1702
1034 Hægebostad;Fødde;2016K1;6
1034 Hægebostad;Døde;2016K1;1
1034 Hægebostad;Fødselsoverskot;2016K1;5
1034 Hægebostad;Innvandring;2016K1;0
1034 Hægebostad;Utvandring;2016K1;0
1034 Hægebostad;Innflytting, innalandsk;2016K1;12
1034 Hægebostad;Utflytting, innalandsk;2016K1;13
1034 Hægebostad;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-1
1034 Hægebostad;Folkevekst;2016K1;4
1034 Hægebostad;Folketalet ved utgangen av kvartalet;2016K1;1706
1037 Kvinesdal;Folketalet ved inngangen av kvartalet;2016K1;5981
1037 Kvinesdal;Fødde;2016K1;23
1037 Kvinesdal;Døde;2016K1;15
1037 Kvinesdal;Fødselsoverskot;2016K1;8
1037 Kvinesdal;Innvandring;2016K1;14
1037 Kvinesdal;Utvandring;2016K1;2
1037 Kvinesdal;Innflytting, innalandsk;2016K1;44
1037 Kvinesdal;Utflytting, innalandsk;2016K1;56
1037 Kvinesdal;Nettoinnflytting, inkl. inn- og utvandring;2016K1;0
1037 Kvinesdal;Folkevekst;2016K1;8
1037 Kvinesdal;Folketalet ved utgangen av kvartalet;2016K1;5989
1046 Sirdal;Folketalet ved inngangen av kvartalet;2016K1;1832
1046 Sirdal;Fødde;2016K1;4
1046 Sirdal;Døde;2016K1;2
1046 Sirdal;Fødselsoverskot;2016K1;2
1046 Sirdal;Innvandring;2016K1;10
1046 Sirdal;Utvandring;2016K1;5
1046 Sirdal;Innflytting, innalandsk;2016K1;16
1046 Sirdal;Utflytting, innalandsk;2016K1;11
1046 Sirdal;Nettoinnflytting, inkl. inn- og utvandring;2016K1;10
1046 Sirdal;Folkevekst;2016K1;12
1046 Sirdal;Folketalet ved utgangen av kvartalet;2016K1;1844
1101 Eigersund;Folketalet ved inngangen av kvartalet;2016K1;14942
1101 Eigersund;Fødde;2016K1;45
1101 Eigersund;Døde;2016K1;26
1101 Eigersund;Fødselsoverskot;2016K1;19
1101 Eigersund;Innvandring;2016K1;30
1101 Eigersund;Utvandring;2016K1;26
1101 Eigersund;Innflytting, innalandsk;2016K1;80
1101 Eigersund;Utflytting, innalandsk;2016K1;93
1101 Eigersund;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-9
1101 Eigersund;Folkevekst;2016K1;10
1101 Eigersund;Folketalet ved utgangen av kvartalet;2016K1;14952
1102 Sandnes;Folketalet ved inngangen av kvartalet;2016K1;74820
1102 Sandnes;Fødde;2016K1;278
1102 Sandnes;Døde;2016K1;132
1102 Sandnes;Fødselsoverskot;2016K1;146
1102 Sandnes;Innvandring;2016K1;149
1102 Sandnes;Utvandring;2016K1;140
1102 Sandnes;Innflytting, innalandsk;2016K1;767
1102 Sandnes;Utflytting, innalandsk;2016K1;778
1102 Sandnes;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-2
1102 Sandnes;Folkevekst;2016K1;144
1102 Sandnes;Folketalet ved utgangen av kvartalet;2016K1;74964
1103 Stavanger;Folketalet ved inngangen av kvartalet;2016K1;132644
1103 Stavanger;Fødde;2016K1;428
1103 Stavanger;Døde;2016K1;227
1103 Stavanger;Fødselsoverskot;2016K1;201
1103 Stavanger;Innvandring;2016K1;462
1103 Stavanger;Utvandring;2016K1;405
1103 Stavanger;Innflytting, innalandsk;2016K1;1212
1103 Stavanger;Utflytting, innalandsk;2016K1;1219
1103 Stavanger;Nettoinnflytting, inkl. inn- og utvandring;2016K1;50
1103 Stavanger;Folkevekst;2016K1;251
1103 Stavanger;Folketalet ved utgangen av kvartalet;2016K1;132895
1106 Haugesund;Folketalet ved inngangen av kvartalet;2016K1;36951
1106 Haugesund;Fødde;2016K1;83
1106 Haugesund;Døde;2016K1;112
1106 Haugesund;Fødselsoverskot;2016K1;-29
1106 Haugesund;Innvandring;2016K1;104
1106 Haugesund;Utvandring;2016K1;44
1106 Haugesund;Innflytting, innalandsk;2016K1;396
1106 Haugesund;Utflytting, innalandsk;2016K1;384
1106 Haugesund;Nettoinnflytting, inkl. inn- og utvandring;2016K1;72
1106 Haugesund;Folkevekst;2016K1;43
1106 Haugesund;Folketalet ved utgangen av kvartalet;2016K1;36994
1111 Sokndal;Folketalet ved inngangen av kvartalet;2016K1;3313
1111 Sokndal;Fødde;2016K1;9
1111 Sokndal;Døde;2016K1;9
1111 Sokndal;Fødselsoverskot;2016K1;0
1111 Sokndal;Innvandring;2016K1;9
1111 Sokndal;Utvandring;2016K1;4
1111 Sokndal;Innflytting, innalandsk;2016K1;17
1111 Sokndal;Utflytting, innalandsk;2016K1;13
1111 Sokndal;Nettoinnflytting, inkl. inn- og utvandring;2016K1;9
1111 Sokndal;Folkevekst;2016K1;9
1111 Sokndal;Folketalet ved utgangen av kvartalet;2016K1;3322
1112 Lund;Folketalet ved inngangen av kvartalet;2016K1;3243
1112 Lund;Fødde;2016K1;8
1112 Lund;Døde;2016K1;4
1112 Lund;Fødselsoverskot;2016K1;4
1112 Lund;Innvandring;2016K1;3
1112 Lund;Utvandring;2016K1;0
1112 Lund;Innflytting, innalandsk;2016K1;39
1112 Lund;Utflytting, innalandsk;2016K1;56
1112 Lund;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-14
1112 Lund;Folkevekst;2016K1;-10
1112 Lund;Folketalet ved utgangen av kvartalet;2016K1;3233
1114 Bjerkreim;Folketalet ved inngangen av kvartalet;2016K1;2825
1114 Bjerkreim;Fødde;2016K1;6
1114 Bjerkreim;Døde;2016K1;6
1114 Bjerkreim;Fødselsoverskot;2016K1;0
1114 Bjerkreim;Innvandring;2016K1;12
1114 Bjerkreim;Utvandring;2016K1;0
1114 Bjerkreim;Innflytting, innalandsk;2016K1;21
1114 Bjerkreim;Utflytting, innalandsk;2016K1;35
1114 Bjerkreim;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-2
1114 Bjerkreim;Folkevekst;2016K1;-2
1114 Bjerkreim;Folketalet ved utgangen av kvartalet;2016K1;2823
1119 Hå;Folketalet ved inngangen av kvartalet;2016K1;18591
1119 Hå;Fødde;2016K1;76
1119 Hå;Døde;2016K1;17
1119 Hå;Fødselsoverskot;2016K1;59
1119 Hå;Innvandring;2016K1;71
1119 Hå;Utvandring;2016K1;23
1119 Hå;Innflytting, innalandsk;2016K1;134
1119 Hå;Utflytting, innalandsk;2016K1;180
1119 Hå;Nettoinnflytting, inkl. inn- og utvandring;2016K1;2
1119 Hå;Folkevekst;2016K1;61
1119 Hå;Folketalet ved utgangen av kvartalet;2016K1;18652
1120 Klepp;Folketalet ved inngangen av kvartalet;2016K1;18970
1120 Klepp;Fødde;2016K1;54
1120 Klepp;Døde;2016K1;20
1120 Klepp;Fødselsoverskot;2016K1;34
1120 Klepp;Innvandring;2016K1;34
1120 Klepp;Utvandring;2016K1;30
1120 Klepp;Innflytting, innalandsk;2016K1;212
1120 Klepp;Utflytting, innalandsk;2016K1;230
1120 Klepp;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-14
1120 Klepp;Folkevekst;2016K1;20
1120 Klepp;Folketalet ved utgangen av kvartalet;2016K1;18990
1121 Time;Folketalet ved inngangen av kvartalet;2016K1;18572
1121 Time;Fødde;2016K1;71
1121 Time;Døde;2016K1;27
1121 Time;Fødselsoverskot;2016K1;44
1121 Time;Innvandring;2016K1;32
1121 Time;Utvandring;2016K1;16
1121 Time;Innflytting, innalandsk;2016K1;205
1121 Time;Utflytting, innalandsk;2016K1;231
1121 Time;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-10
1121 Time;Folkevekst;2016K1;34
1121 Time;Folketalet ved utgangen av kvartalet;2016K1;18606
1122 Gjesdal;Folketalet ved inngangen av kvartalet;2016K1;11853
1122 Gjesdal;Fødde;2016K1;38
1122 Gjesdal;Døde;2016K1;10
1122 Gjesdal;Fødselsoverskot;2016K1;28
1122 Gjesdal;Innvandring;2016K1;18
1122 Gjesdal;Utvandring;2016K1;7
1122 Gjesdal;Innflytting, innalandsk;2016K1;92
1122 Gjesdal;Utflytting, innalandsk;2016K1;138
1122 Gjesdal;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-35
1122 Gjesdal;Folkevekst;2016K1;-7
1122 Gjesdal;Folketalet ved utgangen av kvartalet;2016K1;11846
1124 Sola;Folketalet ved inngangen av kvartalet;2016K1;26096
1124 Sola;Fødde;2016K1;92
1124 Sola;Døde;2016K1;38
1124 Sola;Fødselsoverskot;2016K1;54
1124 Sola;Innvandring;2016K1;67
1124 Sola;Utvandring;2016K1;60
1124 Sola;Innflytting, innalandsk;2016K1;350
1124 Sola;Utflytting, innalandsk;2016K1;344
1124 Sola;Nettoinnflytting, inkl. inn- og utvandring;2016K1;13
1124 Sola;Folkevekst;2016K1;67
1124 Sola;Folketalet ved utgangen av kvartalet;2016K1;26163
1127 Randaberg;Folketalet ved inngangen av kvartalet;2016K1;10737
1127 Randaberg;Fødde;2016K1;44
1127 Randaberg;Døde;2016K1;16
1127 Randaberg;Fødselsoverskot;2016K1;28
1127 Randaberg;Innvandring;2016K1;26
1127 Randaberg;Utvandring;2016K1;30
1127 Randaberg;Innflytting, innalandsk;2016K1;121
1127 Randaberg;Utflytting, innalandsk;2016K1;141
1127 Randaberg;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-24
1127 Randaberg;Folkevekst;2016K1;4
1127 Randaberg;Folketalet ved utgangen av kvartalet;2016K1;10741
1129 Forsand;Folketalet ved inngangen av kvartalet;2016K1;1238
1129 Forsand;Fødde;2016K1;3
1129 Forsand;Døde;2016K1;3
1129 Forsand;Fødselsoverskot;2016K1;0
1129 Forsand;Innvandring;2016K1;1
1129 Forsand;Utvandring;2016K1;4
1129 Forsand;Innflytting, innalandsk;2016K1;8
1129 Forsand;Utflytting, innalandsk;2016K1;12
1129 Forsand;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-7
1129 Forsand;Folkevekst;2016K1;-7
1129 Forsand;Folketalet ved utgangen av kvartalet;2016K1;1231
1130 Strand;Folketalet ved inngangen av kvartalet;2016K1;12464
1130 Strand;Fødde;2016K1;56
1130 Strand;Døde;2016K1;27
1130 Strand;Fødselsoverskot;2016K1;29
1130 Strand;Innvandring;2016K1;36
1130 Strand;Utvandring;2016K1;2
1130 Strand;Innflytting, innalandsk;2016K1;62
1130 Strand;Utflytting, innalandsk;2016K1;123
1130 Strand;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-27
1130 Strand;Folkevekst;2016K1;2
1130 Strand;Folketalet ved utgangen av kvartalet;2016K1;12466
1133 Hjelmeland;Folketalet ved inngangen av kvartalet;2016K1;2737
1133 Hjelmeland;Fødde;2016K1;8
1133 Hjelmeland;Døde;2016K1;4
1133 Hjelmeland;Fødselsoverskot;2016K1;4
1133 Hjelmeland;Innvandring;2016K1;12
1133 Hjelmeland;Utvandring;2016K1;2
1133 Hjelmeland;Innflytting, innalandsk;2016K1;26
1133 Hjelmeland;Utflytting, innalandsk;2016K1;21
1133 Hjelmeland;Nettoinnflytting, inkl. inn- og utvandring;2016K1;15
1133 Hjelmeland;Folkevekst;2016K1;19
1133 Hjelmeland;Folketalet ved utgangen av kvartalet;2016K1;2756
1134 Suldal;Folketalet ved inngangen av kvartalet;2016K1;3903
1134 Suldal;Fødde;2016K1;16
1134 Suldal;Døde;2016K1;10
1134 Suldal;Fødselsoverskot;2016K1;6
1134 Suldal;Innvandring;2016K1;3
1134 Suldal;Utvandring;2016K1;4
1134 Suldal;Innflytting, innalandsk;2016K1;24
1134 Suldal;Utflytting, innalandsk;2016K1;23
1134 Suldal;Nettoinnflytting, inkl. inn- og utvandring;2016K1;0
1134 Suldal;Folkevekst;2016K1;6
1134 Suldal;Folketalet ved utgangen av kvartalet;2016K1;3909
1135 Sauda;Folketalet ved inngangen av kvartalet;2016K1;4710
1135 Sauda;Fødde;2016K1;11
1135 Sauda;Døde;2016K1;22
1135 Sauda;Fødselsoverskot;2016K1;-11
1135 Sauda;Innvandring;2016K1;10
1135 Sauda;Utvandring;2016K1;2
1135 Sauda;Innflytting, innalandsk;2016K1;33
1135 Sauda;Utflytting, innalandsk;2016K1;19
1135 Sauda;Nettoinnflytting, inkl. inn- og utvandring;2016K1;22
1135 Sauda;Folkevekst;2016K1;11
1135 Sauda;Folketalet ved utgangen av kvartalet;2016K1;4721
1141 Finnøy;Folketalet ved inngangen av kvartalet;2016K1;3221
1141 Finnøy;Fødde;2016K1;12
1141 Finnøy;Døde;2016K1;6
1141 Finnøy;Fødselsoverskot;2016K1;6
1141 Finnøy;Innvandring;2016K1;11
1141 Finnøy;Utvandring;2016K1;2
1141 Finnøy;Innflytting, innalandsk;2016K1;7
1141 Finnøy;Utflytting, innalandsk;2016K1;42
1141 Finnøy;Nettoinnflytting, inkl. inn- og utvandring;2016K1;-26
1141 Finnøy;Folkevekst;2016K1;-20
1141 Finnøy;Folketalet ved utgangen av kvartalet;2016K1;3201
1142 Rennesøy;Folketalet ved inngangen av kvartalet;2016K1;4856
1142 Rennesøy;Fødde;2016K1;11
1142 Rennesøy;Døde;2016K1;5
1142 Rennesøy;Fødselsoverskot;2016K1;6
1142 Rennesøy;Innvandring;2016K1;13
1142 Rennesøy;Utvandring;2016K1;4
1142 Rennesøy;Innflytting, innalandsk;2016K1;43
